year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2017, 8, 6, 33.4, 28.9, 25.5, 83.1, 1.5, 3.6, 2.7, 0.0, 7.0
2017, 8, 7, 33.6, 28.5, 25.2, 81.1, 1.9, 10.5, 0.0, 0.0, 3.5
2017, 8, 8, 32.1, 27.6, 24.6, 73.6, 1.5, 5.0, 0.0, 0.0, 8.0
2017, 8, 9, 29.6, 26.5, 23.8, 79.9, 1.9, 0.9, 6.6, 0.0, 9.6
2017, 8, 10, 25.6, 24.5, 23.3, 99.5, 0.7, 0.4, 11.3, 0.0, 9.6
2017, 8, 11, 32.0, 26.0, 23.5, 88.9, 1.4, 5.2, 6.9, 0.0, 6.8
2017, 8, 12, 32.4, 27.1, 23.0, 71.4, 1.7, 9.0, 0.0, 0.0, 4.6
2017, 8, 13, 27.3, 25.8, 24.0, 72.6, 3.3, 1.0, 0.0, 0.0, 9.5
2017, 8, 14, 25.6, 23.6, 22.3, 86.5, 2.9, 0.3, 8.0, 0.0, 9.8
2017, 8, 15, 23.8, 22.3, 21.1, 98.5, 2.8, 0.0, 50.9, 0.0, 10.0
2017, 8, 16, 27.9, 24.1, 21.6, 91.5, 2.5, 1.0, 1.9, 0.0, 9.4
2017, 8, 17, 29.8, 25.2, 22.1, 87.4, 2.0, 4.8, 0.2, 0.0, 6.8
2017, 8, 18, 30.9, 25.8, 22.6, 85.0, 1.2, 5.7, 0.0, 0.0, 5.6
2017, 8, 19, 28.9, 25.5, 22.3, 88.4, 1.7, 0.0, 13.7, 0.0, 8.6
2017, 8, 20, 27.0, 23.8, 22.1, 97.5, 3.0, 0.3, 130.8, 0.0, 10.0
2017, 8, 21, 28.6, 25.0, 23.2, 95.0, 2.0, 3.5, 22.6, 0.0, 7.8
2017, 8, 22, 32.1, 26.9, 23.0, 85.3, 1.3, 9.9, 0.0, 0.0, 4.3
2017, 8, 23, 31.4, 27.1, 23.7, 93.9, 2.1, 4.1, 34.8, 0.0, 8.8
2017, 8, 24, 29.2, 26.2, 23.5, 96.3, 3.1, 0.5, 38.1, 0.0, 9.1
2017, 8, 25, 31.5, 25.3, 20.9, 74.0, 1.6, 10.1, 0.0, 0.0, 5.8
2017, 8, 26, 29.6, 23.6, 17.6, 62.0, 1.7, 11.8, 0.0, 0.0, 1.9
2017, 8, 27, 26.6, 22.3, 18.5, 74.0, 0.7, 1.5, 0.0, 0.0, 8.4
2017, 8, 28, 26.1, 21.3, 18.3, 86.6, 1.2, 0.8, 30.4, 0.0, 9.1
2017, 8, 29, 24.3, 20.1, 17.4, 57.6, 2.6, 10.9, 0.0, 0.0, 6.0
2017, 8, 30, 23.6, 19.2, 16.0, 61.6, 1.2, 1.7, 0.0, 0.0, 8.1
2017, 8, 31, 28.2, 21.2, 15.1, 73.0, 0.9, 10.4, 0.0, 0.0, 1.4
2017, 9, 1, 29.7, 22.6, 15.8, 61.3, 1.6, 12.2, 0.0, 0.0, 0.1
2017, 9, 2, 29.5, 22.8, 17.5, 69.6, 1.5, 10.5, 0.0, 0.0, 2.6
2017, 9, 3, 29.1, 23.1, 17.6, 71.4, 1.4, 9.6, 0.0, 0.0, 3.1
2017, 9, 4, 29.2, 23.6, 17.9, 60.6, 1.5, 9.7, 0.0, 0.0, 5.8
2017, 9, 5, 23.8, 21.7, 19.8, 70.4, 1.4, 0.0, 0.0, 0.0, 9.8
2017, 9, 6, 22.9, 20.2, 18.3, 89.6, 0.6, 0.0, 1.3, 0.0, 10.0
2017, 9, 7, 27.7, 21.8, 16.5, 85.1, 1.4, 8.8, 0.0, 0.0, 5.8
2017, 9, 8, 29.8, 23.4, 19.6, 81.3, 1.3, 8.6, 0.0, 0.0, 4.0
2017, 9, 9, 29.4, 23.2, 18.5, 83.8, 1.2, 7.5, 0.0, 0.0, 4.3
2017, 9, 10, 25.2, 22.2, 18.6, 87.8, 0.8, 0.0, 0.0, 0.0, 8.1
2017, 9, 11, 25.1, 20.5, 18.2, 91.6, 1.6, 2.7, 15.7, 0.0, 6.5
2017, 9, 12, 27.6, 21.1, 16.7, 70.3, 1.5, 11.3, 0.0, 0.0, 0.4
2017, 9, 13, 27.5, 20.4, 13.9, 64.0, 1.5, 11.8, 0.0, 0.0, 0.0
2017, 9, 14, 28.8, 21.5, 13.7, 64.4, 1.1, 11.9, 0.0, 0.0, 1.4
2017, 9, 15, 27.7, 22.2, 17.8, 54.4, 3.3, 10.2, 0.0, 0.0, 3.3
2017, 9, 16, 26.3, 21.2, 16.6, 56.5, 3.0, 8.1, 0.0, 0.0, 2.4
2017, 9, 17, 28.5, 22.3, 18.3, 61.3, 1.7, 8.9, 0.0, 0.0, 3.3
2017, 9, 18, 27.3, 20.8, 14.9, 76.4, 1.6, 11.6, 0.0, 0.0, 0.9
2017, 9, 19, 27.0, 21.8, 17.5, 89.3, 2.2, 1.4, 7.8, 0.0, 8.5
2017, 9, 20, 23.9, 18.3, 12.3, 63.4, 2.0, 11.8, 0.0, 0.0, 0.9
2017, 9, 21, 26.5, 18.7, 12.6, 72.3, 1.1, 11.5, 0.0, 0.0, 0.3
2017, 9, 22, 27.6, 19.7, 14.4, 73.8, 1.5, 11.0, 0.0, 0.0, 3.0
2017, 9, 23, 27.0, 20.7, 16.2, 85.4, 1.3, 5.4, 0.0, 0.0, 5.3
2017, 9, 24, 27.6, 22.4, 18.9, 87.8, 1.5, 5.6, 0.0, 0.0, 6.3
2017, 9, 25, 29.7, 22.9, 18.0, 75.3, 1.1, 9.8, 0.0, 0.0, 3.6
2017, 9, 26, 29.3, 23.5, 18.3, 68.9, 1.5, 7.8, 0.0, 0.0, 5.4
2017, 9, 27, 26.6, 21.7, 17.6, 74.4, 1.5, 2.0, 1.3, 0.0, 8.8
2017, 9, 28, 24.9, 19.4, 13.6, 53.6, 2.8, 11.3, 0.0, 0.0, 2.3
2017, 9, 29, 21.9, 15.3, 8.6, 51.6, 1.4, 9.8, 0.0, 0.0, 3.3
2017, 9, 30, 25.9, 18.4, 11.7, 73.4, 1.2, 8.5, 0.0, 0.0, 2.6
2017, 10, 1, 21.8, 17.2, 14.8, 88.5, 1.8, 1.2, 10.0, 0.0, 8.6
2017, 10, 2, 28.6, 21.1, 15.4, 72.1, 2.0, 9.6, 1.6, 0.0, 2.9
2017, 10, 3, 22.8, 17.2, 12.8, 53.3, 1.9, 4.4, 0.0, 0.0, 5.5
2017, 10, 4, 23.2, 16.7, 10.1, 56.3, 1.3, 8.4, 0.0, 0.0, 5.5
2017, 10, 5, 22.2, 17.9, 14.2, 63.5, 2.4, 4.8, 0.0, 0.0, 7.9
2017, 10, 6, 21.5, 17.9, 13.4, 71.4, 2.2, 2.8, 0.0, 0.0, 8.0
2017, 10, 7, 26.3, 20.5, 16.6, 79.0, 0.8, 6.0, 0.0, 0.0, 7.1
2017, 10, 8, 27.1, 21.0, 17.5, 80.9, 1.2, 8.0, 0.0, 0.0, 5.1
2017, 10, 9, 27.8, 21.2, 16.8, 79.0, 1.2, 9.7, 0.0, 0.0, 4.3
2017, 10, 10, 25.3, 20.8, 16.8, 87.3, 1.0, 1.2, 0.1, 0.0, 7.6
2017, 10, 11, 21.2, 15.4, 12.2, 87.1, 2.5, 0.5, 16.8, 0.0, 9.1
2017, 10, 12, 13.9, 11.5, 7.3, 79.5, 1.5, 0.1, 0.2, 0.0, 7.0
2017, 10, 13, 18.3, 12.0, 4.4, 66.8, 1.5, 8.4, 0.0, 0.0, 4.6
2017, 10, 14, 20.2, 13.6, 6.4, 54.3, 1.5, 8.7, 0.0, 0.0, 4.8
2017, 10, 15, 21.6, 14.5, 7.1, 57.1, 1.4, 7.4, 0.0, 0.0, 5.4
2017, 10, 16, 21.8, 16.3, 13.1, 56.4, 1.2, 3.5, 0.0, 0.0, 7.8
2017, 10, 17, 22.9, 14.8, 7.0, 62.8, 0.9, 10.3, 0.0, 0.0, 0.9
2017, 10, 18, 18.1, 15.9, 13.5, 64.8, 2.5, 0.2, 0.0, 0.0, 9.0
2017, 10, 19, 21.9, 15.9, 11.5, 65.9, 1.3, 9.3, 0.0, 0.0, 4.4
2017, 10, 20, 23.8, 15.5, 9.2, 70.4, 0.9, 10.3, 0.0, 0.0, 0.3
2017, 10, 21, 24.6, 15.2, 8.5, 70.1, 0.7, 10.2, 0.0, 0.0, 0.0
2017, 10, 22, 22.4, 15.2, 7.4, 62.3, 2.6, 10.0, 0.0, 0.0, 1.1
2017, 10, 23, 19.1, 12.9, 8.6, 56.9, 1.5, 10.1, 0.0, 0.0, 0.1
2017, 10, 24, 20.1, 13.0, 8.1, 66.9, 1.1, 7.4, 0.0, 0.0, 3.0
2017, 10, 25, 20.2, 12.3, 6.9, 78.4, 1.1, 9.4, 0.0, 0.0, 1.8
2017, 10, 26, 19.9, 14.3, 8.6, 63.5, 0.8, 4.1, 0.0, 0.0, 7.8
2017, 10, 27, 23.3, 15.3, 10.0, 68.4, 0.7, 9.1, 0.0, 0.0, 2.3
2017, 10, 28, 24.1, 15.7, 8.4, 67.8, 1.0, 9.9, 0.0, 0.0, 0.0
2017, 10, 29, 18.1, 11.3, 6.2, 55.6, 2.9, 7.3, 0.0, 0.0, 0.3
2017, 10, 30, 13.3, 6.7, 2.1, 42.0, 1.9, 10.2, 0.0, 0.0, 0.0
2017, 10, 31, 16.9, 8.2, 0.3, 71.9, 1.0, 10.0, 0.0, 0.0, 1.3
2017, 11, 1, 19.2, 13.0, 7.8, 83.4, 1.2, 2.3, 0.0, 0.0, 9.1
2017, 11, 2, 19.2, 14.8, 11.6, 87.4, 1.3, 1.3, 0.0, 0.0, 7.6
2017, 11, 3, 18.4, 11.7, 6.3, 72.6, 2.4, 5.2, 2.2, 0.0, 4.1
2017, 11, 4, 14.2, 7.3, 3.0, 62.1, 1.7, 9.0, 0.0, 0.0, 2.4
2017, 11, 5, 15.5, 7.2, 0.4, 75.0, 0.9, 8.1, 0.0, 0.0, 2.0
2017, 11, 6, 16.5, 10.2, 4.8, 77.5, 1.1, 7.7, 0.0, 0.0, 4.9
2017, 11, 7, 20.0, 14.8, 6.4, 71.0, 1.3, 5.1, 0.0, 0.0, 9.1
2017, 11, 8, 18.2, 13.2, 6.6, 67.4, 2.7, 7.4, 0.2, 0.0, 3.1
2017, 11, 9, 16.6, 8.4, 1.8, 58.8, 0.8, 9.0, 0.0, 0.0, 0.0
2017, 11, 10, 16.8, 9.5, 4.3, 72.9, 2.4, 1.9, 9.6, 0.0, 4.1
2017, 11, 11, 11.3, 5.8, 1.0, 54.9, 2.0, 9.6, 0.0, 0.0, 0.0
2017, 11, 12, 12.1, 4.8, -1.3, 76.5, 0.9, 9.6, 0.0, 0.0, 1.8
2017, 11, 13, 11.7, 8.1, 1.0, 74.8, 1.5, 0.6, 7.8, 0.0, 8.3
2017, 11, 14, 12.5, 7.5, 3.5, 53.8, 2.3, 8.9, 0.0, 0.0, 1.1
2017, 11, 15, 8.7, 4.2, 0.2, 49.8, 2.4, 7.4, 0.2, 0.0, 3.1
2017, 11, 16, 7.8, 1.6, -2.4, 46.1, 1.3, 9.5, 0.0, 0.0, 0.0
2017, 11, 17, 6.8, 3.2, -2.8, 52.9, 1.5, 0.1, 0.2, 0.0, 7.3
2017, 11, 18, 2.9, -1.0, -3.9, 39.5, 3.5, 9.7, 0.0, 0.0, 0.0
2017, 11, 19, 5.5, -0.4, -6.1, 40.6, 2.1, 7.9, 0.0, 0.0, 2.3
2017, 11, 20, 6.1, 0.5, -4.6, 71.5, 1.4, 5.5, 0.7, 0.0, 3.4
2017, 11, 21, 8.4, 0.7, -5.2, 75.4, 0.9, 9.4, 0.0, 0.0, 0.3
2017, 11, 22, 12.2, 4.5, -1.1, 62.0, 2.2, 4.7, 0.1, 0.0, 5.3
2017, 11, 23, 6.5, 1.4, -3.2, 61.1, 1.9, 5.7, 1.9, 1.8, 4.9
2017, 11, 24, 4.5, 0.3, -2.5, 77.4, 1.3, 5.1, 1.5, 3.0, 4.8
2017, 11, 25, 9.7, 4.2, -3.6, 86.0, 2.4, 3.9, 13.0, 0.0, 6.9
2017, 11, 26, 10.2, 4.5, -0.5, 71.8, 1.5, 8.5, 0.2, 0.0, 2.1
2017, 11, 27, 9.4, 2.0, -3.5, 71.4, 0.7, 9.3, 0.0, 0.0, 0.8
2017, 11, 28, 12.2, 5.6, -0.7, 76.4, 0.7, 4.0, 0.0, 0.0, 6.9
2017, 11, 29, 8.5, 4.3, -1.5, 48.5, 2.5, 8.0, 0.0, 0.0, 4.6
2017, 11, 30, 3.8, -1.3, -4.3, 30.9, 3.0, 9.2, 0.0, 0.0, 1.9
2017, 12, 1, 4.6, -1.6, -6.3, 54.0, 1.6, 8.2, 0.0, 0.0, 2.0
2017, 12, 2, 7.1, 1.1, -5.0, 72.9, 1.0, 8.5, 0.0, 0.0, 3.1
2017, 12, 3, 7.9, 4.1, 1.2, 90.1, 0.8, 0.4, 4.0, 0.0, 9.0
2017, 12, 4, 4.4, -0.1, -5.0, 57.0, 3.1, 8.2, 0.4, 0.0, 2.0
2017, 12, 5, 0.7, -3.5, -6.8, 44.6, 2.4, 9.3, 0.0, 0.0, 2.0
2017, 12, 6, 5.7, 0.9, -3.8, 77.3, 1.9, 7.4, 3.2, 0.5, 6.3
2017, 12, 7, 7.2, 1.6, -2.7, 65.8, 1.9, 7.4, 0.2, 0.0, 4.0
2017, 12, 8, 0.8, -2.6, -5.5, 43.9, 2.4, 9.1, 0.0, 0.0, 3.1
2017, 12, 9, 4.4, -0.4, -5.2, 57.3, 1.1, 5.5, 0.0, 0.0, 5.8
2017, 12, 10, 7.2, 1.8, -1.4, 76.8, 2.3, 1.2, 7.6, 1.0, 6.6
2017, 12, 11, -1.3, -5.7, -9.8, 42.8, 4.1, 8.5, 0.0, 0.0, 0.1
2017, 12, 12, -3.2, -7.9, -11.2, 44.5, 2.2, 9.1, 0.0, 0.0, 0.0
2017, 12, 13, -1.9, -7.2, -11.3, 40.6, 1.8, 9.0, 0.0, 0.0, 0.0
2017, 12, 14, -0.6, -5.8, -11.5, 50.8, 0.8, 4.2, 0.0, 0.0, 5.5
2017, 12, 15, 1.6, -2.6, -8.6, 55.0, 0.8, 0.7, 0.0, 0.0, 6.9
2017, 12, 16, -0.9, -4.4, -7.3, 44.9, 2.9, 8.4, 0.0, 0.0, 0.1
2017, 12, 17, -0.7, -5.7, -11.0, 46.9, 1.7, 8.9, 0.0, 0.0, 1.3
2017, 12, 18, 6.6, 0.5, -5.4, 71.0, 2.1, 4.3, 1.2, 2.0, 6.6
2017, 12, 19, 0.5, -3.4, -7.7, 50.4, 2.2, 8.6, 0.0, 0.0, 0.3
2017, 12, 20, 2.7, -2.3, -9.3, 75.9, 1.6, 2.4, 1.1, 0.6, 6.6
2017, 12, 21, 4.1, -2.0, -6.2, 88.8, 1.0, 5.5, 0.0, 0.0, 1.0
2017, 12, 22, 7.9, 2.5, -4.2, 77.3, 1.1, 4.0, 0.0, 0.0, 7.3
2017, 12, 23, 9.0, 4.0, 1.9, 91.1, 0.6, 0.7, 0.0, 0.0, 8.1
2017, 12, 24, 5.2, 3.0, -0.3, 92.3, 1.8, 0.0, 17.0, 0.0, 7.3
2017, 12, 25, 1.9, -1.8, -4.6, 48.9, 2.5, 9.0, 0.0, 0.0, 2.1
2017, 12, 26, 1.1, -3.3, -7.3, 50.6, 2.8, 8.7, 0.0, 0.0, 2.0
2017, 12, 27, -1.6, -6.0, -9.5, 37.1, 1.8, 8.9, 0.0, 0.0, 0.0
2017, 12, 28, 3.4, -1.0, -8.4, 49.9, 1.0, 5.3, 0.0, 0.0, 7.8
2017, 12, 29, 7.8, 1.9, -2.3, 73.5, 1.1, 1.0, 0.0, 0.0, 5.5
2017, 12, 30, 4.8, 1.5, -2.8, 90.0, 1.0, 0.4, 3.3, 0.1, 9.9
2017, 12, 31, 5.1, 0.7, -2.1, 60.6, 2.4, 8.3, 0.5, 0.0, 1.8
2018, 1, 1, 4.7, -1.7, -6.9, 56.5, 1.0, 8.3, 0.0, 0.0, 0.9
2018, 1, 2, 3.3, -1.7, -5.7, 53.9, 1.6, 6.0, 0.0, 0.0, 4.1
2018, 1, 3, 1.6, -3.5, -6.9, 44.4, 2.2, 9.0, 0.0, 0.0, 2.3
2018, 1, 4, -0.3, -3.9, -7.8, 48.6, 1.2, 5.5, 0.0, 0.0, 6.0
2018, 1, 5, 2.5, -3.1, -6.4, 66.8, 1.5, 7.1, 0.0, 0.0, 2.5
2018, 1, 6, 3.9, -2.7, -8.4, 61.3, 1.3, 9.3, 0.0, 0.0, 0.0
2018, 1, 7, 3.1, -0.9, -7.6, 57.0, 0.8, 2.8, 0.0, 0.0, 7.1
2018, 1, 8, 4.0, 1.4, -1.1, 63.6, 1.9, 0.4, 2.0, 0.8, 9.8
2018, 1, 9, 0.4, -3.0, -5.4, 65.9, 2.8, 7.3, 1.1, 0.7, 5.3
2018, 1, 10, -2.5, -6.5, -10.2, 55.4, 3.0, 9.1, 0.5, 0.5, 1.4
2018, 1, 11, -5.8, -10.1, -13.2, 52.9, 2.8, 9.0, 0.0, 0.0, 0.6
2018, 1, 12, -4.7, -9.2, -14.3, 44.8, 1.5, 9.2, 0.0, 0.0, 2.5
2018, 1, 13, -0.6, -4.1, -7.4, 86.0, 1.4, 0.6, 0.7, 2.8, 7.1
2018, 1, 14, 5.2, 0.4, -5.7, 73.5, 1.6, 7.0, 0.0, 0.0, 5.1
2018, 1, 15, 8.9, 3.3, -1.3, 77.4, 1.1, 7.6, 0.4, 0.0, 5.3
2018, 1, 16, 6.9, 3.0, -2.5, 73.3, 0.7, 0.1, 0.0, 0.0, 9.5
2018, 1, 17, 8.1, 3.4, 0.6, 83.9, 0.9, 2.1, 0.6, 0.0, 8.3
2018, 1, 18, 6.8, 2.3, -0.6, 62.8, 1.7, 1.7, 0.0, 0.0, 7.6
2018, 1, 19, 7.1, 0.9, -2.9, 45.9, 1.4, 8.9, 0.0, 0.0, 3.4
2018, 1, 20, 7.2, 0.7, -3.6, 70.6, 1.2, 3.7, 0.0, 0.0, 4.9
2018, 1, 21, 6.1, -0.3, -5.7, 55.0, 0.9, 7.9, 0.0, 0.0, 2.1
2018, 1, 22, 6.2, 0.7, -4.1, 64.8, 1.8, 1.2, 2.1, 0.0, 8.3
2018, 1, 23, -4.1, -10.0, -13.7, 41.0, 3.9, 9.2, 0.0, 0.0, 0.1
2018, 1, 24, -8.4, -12.7, -14.8, 32.1, 3.8, 9.6, 0.0, 0.0, 0.0
2018, 1, 25, -7.9, -12.6, -15.2, 34.4, 3.0, 8.5, 0.0, 0.0, 3.0
2018, 1, 26, -9.0, -13.5, -16.8, 36.6, 2.7, 9.7, 0.0, 0.0, 0.0
2018, 1, 27, -1.8, -9.0, -16.0, 43.8, 1.4, 9.5, 0.0, 0.0, 1.6
2018, 1, 28, 0.3, -4.9, -8.0, 36.5, 2.3, 8.0, 0.0, 0.0, 3.5
2018, 1, 29, -3.4, -7.5, -10.6, 39.4, 2.6, 9.2, 0.0, 0.0, 0.5
2018, 1, 30, 0.0, -5.4, -13.0, 68.4, 1.2, 5.1, 0.5, 1.0, 4.5
2018, 1, 31, 1.4, -2.3, -6.1, 60.1, 1.3, 1.5, 0.0, 0.0, 7.1
2018, 2, 1, 3.6, -3.4, -9.3, 48.6, 1.4, 9.9, 0.0, 0.0, 0.0
2018, 2, 2, 4.4, -3.1, -9.5, 61.3, 1.3, 8.8, 0.0, 0.0, 1.9
2018, 2, 3, -2.8, -6.4, -10.0, 52.3, 3.4, 9.8, 0.4, 0.7, 1.5
2018, 2, 4, -4.6, -8.5, -11.8, 42.8, 2.7, 9.9, 0.0, 0.0, 0.0
2018, 2, 5, -4.0, -8.4, -11.7, 39.9, 2.9, 10.1, 0.0, 0.0, 0.0
2018, 2, 6, -4.8, -9.2, -12.9, 39.3, 2.9, 9.4, 0.0, 0.0, 0.8
2018, 2, 7, -1.2, -7.9, -14.6, 49.6, 1.4, 9.9, 0.0, 0.0, 1.0
2018, 2, 8, 3.4, -4.6, -11.2, 56.0, 0.8, 9.6, 0.0, 0.0, 0.1
2018, 2, 9, 6.2, 0.5, -6.9, 49.4, 1.1, 1.7, 0.0, 0.0, 6.9
2018, 2, 10, 5.9, -0.3, -6.5, 50.9, 2.7, 5.9, 0.0, 0.0, 6.5
2018, 2, 11, -0.4, -5.5, -8.3, 56.1, 2.3, 6.6, 1.9, 2.5, 3.8
2018, 2, 12, -1.6, -6.3, -12.9, 65.5, 2.0, 8.3, 1.0, 2.3, 3.1
2018, 2, 13, 5.3, -2.6, -11.3, 74.6, 1.8, 9.6, 0.0, 0.0, 1.5
2018, 2, 14, 9.1, 2.6, -4.0, 61.6, 2.3, 3.2, 0.0, 0.0, 6.3
2018, 2, 15, 5.9, -0.1, -4.0, 37.4, 2.3, 9.8, 0.0, 0.0, 3.8
2018, 2, 16, 6.0, -1.0, -7.2, 53.0, 1.6, 9.5, 0.0, 0.0, 3.5
2018, 2, 17, 2.4, -2.4, -6.2, 35.1, 2.6, 9.4, 0.0, 0.0, 1.8
2018, 2, 18, 5.8, -0.6, -5.2, 35.3, 1.1, 5.0, 0.0, 0.0, 6.4
2018, 2, 19, 7.4, 0.7, -4.2, 62.8, 1.1, 4.4, 0.0, 0.0, 5.8
2018, 2, 20, 7.5, 0.7, -4.2, 56.5, 1.7, 5.7, 0.1, 0.0, 5.8
2018, 2, 21, 5.4, -0.6, -4.4, 36.0, 2.4, 10.2, 0.0, 0.0, 2.5
2018, 2, 22, 5.9, 0.7, -5.3, 61.5, 2.0, 4.7, 0.0, 0.0, 4.9
2018, 2, 23, 10.3, 4.9, -0.7, 82.4, 2.3, 2.8, 2.8, 1.7, 7.9
2018, 2, 24, 8.3, 2.6, -1.9, 62.1, 2.0, 7.8, 0.0, 0.0, 6.3
2018, 2, 25, 8.8, 1.6, -2.5, 48.8, 1.5, 8.9, 0.0, 0.0, 2.6
2018, 2, 26, 11.1, 1.9, -4.2, 59.1, 1.2, 10.4, 0.0, 0.0, 0.8
2018, 2, 27, 7.7, 3.4, -2.7, 59.4, 0.8, 0.0, 0.0, 0.0, 7.5
2018, 2, 28, 8.8, 5.2, 2.4, 76.8, 3.1, 0.0, 22.9, 0.0, 10.0
2018, 3, 1, 3.8, 0.2, -3.7, 68.3, 4.3, 8.6, 2.9, 0.0, 5.5
2018, 3, 2, 6.3, -0.1, -6.2, 38.3, 1.5, 10.7, 0.0, 0.0, 2.3
2018, 3, 3, 16.8, 8.3, -1.0, 42.9, 1.7, 10.5, 0.0, 0.0, 4.3
2018, 3, 4, 13.9, 10.6, 7.6, 90.0, 1.4, 0.1, 13.1, 0.0, 9.9
2018, 3, 5, 11.3, 6.0, 2.1, 68.3, 3.7, 7.2, 7.2, 0.0, 5.8
2018, 3, 6, 11.9, 4.0, -2.0, 61.8, 1.3, 10.9, 0.0, 0.0, 2.4
2018, 3, 7, 12.2, 6.5, 0.1, 60.1, 3.0, 4.2, 2.5, 0.0, 8.0
2018, 3, 8, 9.3, 4.3, 1.4, 85.0, 2.3, 3.1, 6.9, 0.0, 7.3
2018, 3, 9, 10.0, 4.3, 1.0, 74.1, 1.4, 6.8, 0.0, 0.0, 5.9
2018, 3, 10, 10.8, 3.9, -1.5, 75.1, 1.7, 8.4, 0.0, 0.0, 2.5
2018, 3, 11, 13.4, 6.2, 1.3, 66.3, 1.4, 10.1, 0.0, 0.0, 2.1
2018, 3, 12, 16.7, 7.0, 0.1, 69.4, 1.2, 8.0, 0.0, 0.0, 1.0
2018, 3, 13, 19.4, 12.3, 2.3, 70.3, 1.8, 7.3, 0.0, 0.0, 5.4
2018, 3, 14, 23.2, 16.8, 12.9, 62.1, 2.1, 7.9, 0.0, 0.0, 5.0
2018, 3, 15, 15.5, 11.3, 8.0, 99.1, 1.7, 0.0, 46.5, 0.0, 9.9
2018, 3, 16, 11.9, 7.7, 4.6, 53.6, 3.4, 10.9, 0.0, 0.0, 2.9
2018, 3, 17, 14.5, 6.6, 1.4, 53.5, 2.3, 9.5, 0.0, 0.0, 4.3
2018, 3, 18, 12.7, 8.1, 4.2, 66.3, 0.9, 0.2, 1.3, 0.0, 9.9
2018, 3, 19, 10.8, 8.6, 6.9, 76.0, 3.5, 0.0, 3.5, 0.0, 9.8
2018, 3, 20, 9.4, 5.5, 2.5, 43.3, 5.3, 5.1, 0.0, 0.0, 6.8
2018, 3, 21, 2.7, 1.8, 0.1, 78.1, 2.8, 0.0, 2.1, 1.6, 10.0
2018, 3, 22, 11.4, 4.7, 0.3, 75.1, 2.1, 11.0, 0.0, 0.0, 2.0
2018, 3, 23, 13.2, 5.3, 0.3, 71.8, 1.5, 7.9, 0.0, 0.0, 6.1
2018, 3, 24, 14.7, 7.1, 2.3, 81.8, 1.8, 6.8, 0.0, 0.0, 5.1
2018, 3, 25, 18.4, 8.7, 4.5, 77.4, 1.5, 9.1, 0.0, 0.0, 4.8
2018, 3, 26, 19.5, 10.2, 4.6, 78.3, 1.4, 8.3, 0.0, 0.0, 3.8
2018, 3, 27, 21.3, 12.7, 4.6, 75.3, 1.5, 9.1, 0.0, 0.0, 1.1
2018, 3, 28, 21.1, 14.2, 8.2, 74.5, 2.0, 6.9, 0.0, 0.0, 3.6
2018, 3, 29, 21.5, 14.6, 9.7, 80.5, 1.5, 5.1, 0.0, 0.0, 4.0
2018, 3, 30, 21.2, 13.5, 7.5, 68.6, 2.0, 8.7, 0.0, 0.0, 1.5
2018, 3, 31, 21.3, 13.5, 7.1, 65.8, 1.7, 9.8, 0.0, 0.0, 0.5
2018, 4, 1, 18.0, 14.8, 9.3, 78.9, 1.1, 0.1, 0.0, 0.0, 8.9
2018, 4, 2, 25.0, 17.2, 12.0, 75.1, 1.5, 5.6, 0.0, 0.0, 4.4
2018, 4, 3, 23.8, 18.2, 14.1, 77.8, 1.8, 2.9, 0.0, 0.0, 7.8
2018, 4, 4, 16.6, 12.7, 10.2, 78.6, 3.0, 3.8, 19.1, 0.0, 7.9
2018, 4, 5, 10.3, 8.2, 7.5, 95.9, 3.7, 0.0, 16.3, 0.0, 10.0
2018, 4, 6, 9.3, 6.4, 3.5, 76.1, 3.6, 4.3, 8.9, 0.0, 9.3
2018, 4, 7, 9.8, 4.9, 2.6, 49.1, 4.7, 10.7, 0.0, 0.0, 4.0
2018, 4, 8, 10.2, 6.0, 0.0, 62.1, 2.2, 3.2, 0.5, 0.0, 6.1
2018, 4, 9, 16.8, 9.1, 0.9, 59.9, 0.7, 11.5, 0.0, 0.0, 0.4
2018, 4, 10, 22.4, 15.6, 5.3, 56.9, 3.4, 6.2, 1.1, 0.0, 5.3
2018, 4, 11, 18.1, 12.3, 8.2, 58.8, 3.0, 11.4, 0.0, 0.0, 3.9
2018, 4, 12, 20.5, 11.7, 4.9, 50.4, 1.8, 11.2, 0.0, 0.0, 0.9
2018, 4, 13, 19.7, 14.1, 5.4, 36.6, 2.2, 1.7, 0.0, 0.0, 8.1
2018, 4, 14, 14.4, 9.1, 7.2, 85.4, 2.7, 0.1, 9.6, 0.0, 9.4
2018, 4, 15, 14.9, 9.2, 5.7, 77.9, 2.0, 8.4, 0.0, 0.0, 4.5
2018, 4, 16, 19.3, 10.8, 3.2, 59.8, 1.4, 12.2, 0.0, 0.0, 1.0
2018, 4, 17, 20.6, 11.8, 4.8, 50.6, 1.3, 10.7, 0.0, 0.0, 1.0
2018, 4, 18, 19.4, 11.1, 3.2, 53.3, 1.2, 12.0, 0.0, 0.0, 0.0
2018, 4, 19, 21.7, 13.5, 4.1, 49.4, 1.3, 11.5, 0.0, 0.0, 0.6
2018, 4, 20, 27.0, 17.0, 8.5, 54.9, 0.9, 11.2, 0.0, 0.0, 0.0
